loss,iou,precision,recall,f1_score,val_loss,val_iou,val_precision,val_recall,val_f1_score,lr
0.26232558488845825,0.9699957370758057,0.9683924317359924,0.9875157475471497,0.9775419235229492,0.2820640206336975,0.9379489421844482,0.9421775937080383,0.9658341407775879,0.9564828872680664,4e-05
0.2638401687145233,0.9695136547088623,0.968373715877533,0.9867901802062988,0.9768624305725098,0.2805555760860443,0.9380935430526733,0.9395483732223511,0.9689624309539795,0.9565877914428711,4e-05
0.2562871277332306,0.9707767963409424,0.9694795608520508,0.9875731468200684,0.9782053232192993,0.27808883786201477,0.9378046989440918,0.9423201084136963,0.9654452800750732,0.9564362168312073,4e-05
0.25540250539779663,0.9702585935592651,0.9689747095108032,0.9873062372207642,0.9777421355247498,0.2784091532230377,0.937336802482605,0.9414329528808594,0.9656597375869751,0.9559751152992249,4e-05
0.25344595313072205,0.9706974029541016,0.9701725840568542,0.9867202639579773,0.9780712723731995,0.2794504463672638,0.9359160661697388,0.9397419691085815,0.9652140140533447,0.9552409648895264,4e-05
0.2492920607328415,0.971138596534729,0.9697747826576233,0.9878196716308594,0.9784396290779114,0.2799220681190491,0.9363808035850525,0.9405904412269592,0.9650356769561768,0.9555213451385498,4e-05
0.24337120354175568,0.9718133211135864,0.9710976481437683,0.9874657392501831,0.9790941476821899,0.2788170874118805,0.9355663061141968,0.9389773011207581,0.9654881954193115,0.9550195336341858,4e-05
0.24427171051502228,0.9718165397644043,0.9707935452461243,0.9877906441688538,0.9790487885475159,0.277172714471817,0.9382952451705933,0.9386692047119141,0.9702659845352173,0.9569597840309143,8e-06
0.24379681050777435,0.9721391797065735,0.9715163707733154,0.9875268340110779,0.9793146252632141,0.27667567133903503,0.9390950202941895,0.9372908473014832,0.9731077551841736,0.9575219750404358,8e-06
0.24307015538215637,0.9722143411636353,0.9716482758522034,0.9875040054321289,0.9794052243232727,0.2826320230960846,0.9383759498596191,0.9339789152145386,0.9756723046302795,0.9570388197898865,8e-06
0.24341675639152527,0.9719388484954834,0.9712103605270386,0.9875404834747314,0.9790991544723511,0.28354451060295105,0.9385654926300049,0.9334607720375061,0.9765730500221252,0.9571656584739685,8e-06
0.24534755945205688,0.9715389013290405,0.9706883430480957,0.9874739646911621,0.978565514087677,0.2812069058418274,0.9392422437667847,0.93487149477005,0.9760777950286865,0.9576459527015686,8e-06
0.2412460446357727,0.9723708033561707,0.9718667268753052,0.9875150322914124,0.9794895648956299,0.278109073638916,0.9399359226226807,0.9353659152984619,0.9766517877578735,0.9581179022789001,8e-06
0.24380187690258026,0.9716441631317139,0.9708694815635681,0.9874451756477356,0.9787154197692871,0.2806101441383362,0.9388244152069092,0.9349197745323181,0.9753392338752747,0.9573517441749573,1.6e-06
0.24164369702339172,0.9724269509315491,0.9720642566680908,0.9873939156532288,0.9794811606407166,0.2788376212120056,0.9391214847564697,0.9356546401977539,0.9749934673309326,0.9575541019439697,1.6e-06
0.24012184143066406,0.9725527763366699,0.9719735980033875,0.9876823425292969,0.9795868992805481,0.2773430049419403,0.9395730495452881,0.9362346529960632,0.9750760793685913,0.9578676819801331,1.6e-06
0.24051061272621155,0.9722501039505005,0.9715142250061035,0.9876997470855713,0.9792964458465576,0.27716562151908875,0.939934492111206,0.936091959476471,0.9758273363113403,0.9581247568130493,1.6e-06
0.24446503818035126,0.971522867679596,0.970797061920166,0.9873347878456116,0.9785886406898499,0.27706798911094666,0.9400582909584045,0.9361621141433716,0.9759501814842224,0.9582153558731079,3.2e-07
0.2452596127986908,0.971838116645813,0.9711309671401978,0.9874686598777771,0.9784988164901733,0.27738890051841736,0.9401968121528625,0.9360485672950745,0.976304829120636,0.9583150744438171,3.2e-07
